BAD_PRACTICE,SE_BAD_FIELD_INNER_CLASS,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
MT_CORRECTNESS,WA_NOT_IN_LOOP,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,waitForOpen,877-877,[            wait(timeout);],,
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,run,549-549,[                                        status = cursor.getFirst(key, data, LockMode.RMW);],,run,568-568,[                                        if (cursor != null) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,run,627-627,[                    } catch (final Exception ex) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,sendBatch,784-784,[            } catch (final Exception ex) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createEvent,821-821,[            } catch (final Exception ex) {],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,createEvent,810-810,[                dais.read(bytes, 0, length);],,
STYLE,DLS_DEAD_LOCAL_STORE_IN_RETURN,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,deleteFiles,164-164,[        return result &= file.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,getBody,147-147,[        return new String(baos.toByteArray());],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,deleteFiles,156-156,[            for (final File child : files) {],,deleteFiles,155-155,[            final File[] files = file.listFiles();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,setUp,103-103,[        ctx = (LoggerContext) LogManager.getContext(false);],,
PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,getBody,141-147,[        final ByteArrayOutputStream baos = new ByteArrayOutputStream();,         final InputStream is = new GZIPInputStream(new ByteArrayInputStream(event.getBody()));,         int n = 0;,         while (-1 != (n = is.read())) {,             baos.write(n);,         },         return new String(baos.toByteArray());],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,teardown,112-112,[        alternate.stop();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java,teardown,111-111,[        primary.stop();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testClose_HasRemainingData,52-52,[            assertEquals(FIRST, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testClose_HasRemainingData,47-47,[        this.out.write(FIRST.getBytes());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testClose_NoRemainingData,61-61,[            assertEquals("", this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_ByteArray,90-90,[            assertEquals("byte[]\n", this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_ByteArray,84-84,[        final byte[] bytes = "byte[]".getBytes();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_ByteArray_Offset_Length,105-105,[            assertEquals("byte[]".substring(middle, bytes.length) + '\n', this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_ByteArray_Offset_Length,99-99,[        final String right = new String(bytes, middle, length);],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_ByteArray_Offset_Length,96-96,[        final byte[] bytes = "byte[]".getBytes();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_IgnoresWindowsNewline,117-117,[            assertEquals(FIRST + "\r\n" + LAST, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_IgnoresWindowsNewline,111-111,[        this.out.write(FIRST.getBytes());],,testWrite_IgnoresWindowsNewline,112-112,[        this.out.write("\r\n".getBytes());],,testWrite_IgnoresWindowsNewline,113-113,[        this.out.write(LAST.getBytes());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_Int,130-130,[            assertEquals("int" + '\n', this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_Int,123-123,[        for (final byte b : "int".getBytes()) {],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_MultipleLines,139-139,[            assertEquals(FIRST + '\n' + LAST + '\n', this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/AbstractLoggerOutputStreamTest.java,testWrite_MultipleLines,136-136,[        this.out.write((FIRST + '\n' + LAST + '\n').getBytes());],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/io/AbstractStreamTest.java,,44-44,[    public static InitialLoggerContext ctx = new InitialLoggerContext("log4j2-streams-unit-test.xml");],,
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/logging/log4j/io/ByteStreamLogger.java,extractMessages,95-103,[                switch (this.msgBuf[pos]) {,                 case '\r':,                     this.msg.append(this.msgBuf, off, pos - off);,                     off = pos + 1;,                     break;,                 case '\n':,                     this.msg.append(this.msgBuf, off, pos - off);,                     off = pos + 1;,                     log(fqcn);],,
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/logging/log4j/io/CharStreamLogger.java,put,76-82,[                    switch (c) {,                     case '\r':,                     case '\n':,                         this.msg.append(str, start, pos);,                         start = pos + 1;,                         if (c == '\n') {,                             log(fqcn);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/io/IoBuilderCallerInfoTesting.java,,41-41,[    public static InitialLoggerContext ctx = new InitialLoggerContext("log4j2-streams-calling-info.xml");],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerBufferedInputStreamCallerInfoTest.java,setupStreams,64-64,[        final InputStream srcInputStream = new ByteArrayInputStream("a\nb\nc\nd".getBytes());],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerBufferedInputStreamCallerInfoTest.java,readBytes,48-48,[        this.logIn.read(new byte[2]);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerBufferedInputStreamCallerInfoTest.java,readBytesOffsetLen,56-56,[        this.logIn.read(new byte[2], 0, 2);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerBufferedReaderCallerInfoTest.java,readCbuf,50-50,[        this.logReader.read(new char[2]);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerBufferedReaderCallerInfoTest.java,readCbufOffset,58-58,[        this.logReader.read(new char[2], 0, 2);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/io/LoggerBufferedReaderTest.java,testReadLine,43-43,[        assertEquals("second line", LAST, this.bufferedReader.readLine());],,testReadLine,41-41,[        assertEquals("first line", FIRST, this.bufferedReader.readLine());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamCallerInfoTest.java,setupStreams,51-51,[        final InputStream srcInputStream = new ByteArrayInputStream("a\nb\nc\nd".getBytes());],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamCallerInfoTest.java,read,37-37,[        this.logIn.read(new byte[2]);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamCallerInfoTest.java,read,40-40,[        this.logIn.read(new byte[2], 0, 2);],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamTest.java,createStream,44-44,[        this.wrapped = new ByteArrayInputStream((FIRST + "\r\n" + LAST).getBytes());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testClose_NoRemainingData,60-60,[        this.wrapped = new ByteArrayInputStream((FIRST + '\n').getBytes());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testRead_IgnoresWindowsNewline,98-98,[        assertEquals(FIRST + "\r\n" + LAST, this.read.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testRead_MultipleLines,128-128,[        assertEquals(FIRST + '\n' + LAST + '\n', this.read.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testRead_MultipleLines,121-121,[        this.wrapped = new ByteArrayInputStream((FIRST + "\n" + LAST + '\n').getBytes());],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testClose_HasRemainingData,52-52,[        this.in.read(bytes);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testClose_NoRemainingData,64-64,[        this.in.read(bytes);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testRead_ByteArray,77-77,[        this.in.read(bytes);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerInputStreamTest.java,testRead_ByteArray_Offset_Length,88-88,[        this.in.read(bytes);],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerOutputStreamCallerInfoTest.java,write,41-41,[        this.logOut.write("b\n".getBytes());],,write,44-44,[        this.logOut.write("c\n".getBytes(), 0, 2);],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamCallerInfoTest.java,write_bytes,131-131,[        this.logOut.write("b\n".getBytes());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamCallerInfoTest.java,write_bytes_offset,137-137,[        this.logOut.write("c\n".getBytes(), 0, 2);],,
BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,org/apache/logging/log4j/io/LoggerPrintStreamCallerInfoTest.java,print_printf,104-104,[        this.logOut.printf("a\n");],,
BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,org/apache/logging/log4j/io/LoggerPrintStreamCallerInfoTest.java,print_printf_locale,110-110,[        this.logOut.printf(Locale.getDefault(), "a\n");],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testFormat,49-49,[        assertEquals("[" + FIRST + "]" + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_CharacterArray,78-78,[        assertEquals(FIRST + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_Object,105-105,[        assertEquals(FIRST + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_String,114-114,[        assertEquals(FIRST + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_boolean,58-58,[        assertEquals("true" + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_char,69-69,[        assertEquals(FIRST + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_int,87-87,[        assertEquals("12" + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrint_long,96-96,[        assertEquals("12" + NEWLINE, this.wrapped.toString());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/io/LoggerPrintStreamTest.java,testPrintf,123-123,[        assertEquals("<<<" + FIRST + ">>>" + NEWLINE, this.wrapped.toString());],,
BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,org/apache/logging/log4j/io/LoggerPrintWriterCallerInfoTest.java,print_printf,104-104,[        this.logOut.printf("a\n");],,
BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,org/apache/logging/log4j/io/LoggerPrintWriterCallerInfoTest.java,print_printf_locale,110-110,[        this.logOut.printf(Locale.getDefault(), "a\n");],,
SECURITY,DMI_EMPTY_DB_PASSWORD,org/apache/logging/log4j/io/LoggerPrintWriterJdbcH2Test.java,newConnection,56-56,[        return DriverManager.getConnection(H2_URL, USER_ID, PASSWORD);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/io/LoggerPrintWriterJdbcH2Test.java,,37-37,[    public static InitialLoggerContext context = new InitialLoggerContext("log4j2-jdbc-driver-manager.xml");],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE,org/apache/logging/log4j/io/LoggerPrintWriterJdbcH2Test.java,testDataSource_setLogWriter,80-80,[            conn.prepareCall("select 1");],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderCallerInfoTest.java,read,37-37,[        this.logReader.read(new char[2]);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderCallerInfoTest.java,read,40-40,[        this.logReader.read(new char[2], 0, 2);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderTest.java,testClose_HasRemainingData,53-53,[        this.reader.read(chars);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderTest.java,testClose_NoRemainingData,67-67,[        this.reader.read(chars);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderTest.java,testRead_CharArray,80-80,[        this.reader.read(chars);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/logging/log4j/io/LoggerReaderTest.java,testRead_CharArray_Offset_Length,91-91,[        this.reader.read(chars);],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/jmx/gui/ClientGui.java,installLookAndFeel,329-329,[        } catch (final Exception ex) {],,
BAD_PRACTICE,SE_BAD_FIELD,org/apache/logging/log4j/jmx/gui/Client.java,,55-186,[    public Client(final JMXConnector connector) throws MalformedObjectNameException, IOException {,         this.connector = Assert.requireNonNull(connector, "JMXConnector");,         this.connector.connect();,         this.connection = connector.getMBeanServerConnection();,         init();,     }, ,     /**,      * Constructs a new {@code Client} object and creates proxies for all known,      * remote MBeans.,      *,      * @param mBeanServerConnection the MBean server connection through which to,      *            communicate with the remote mbeans,      * @throws MalformedObjectNameException if a problem occurred identifying,      *             one of the remote mbeans,      * @throws IOException if the connection failed,      */,     public Client(final MBeanServerConnection mBeanServerConnection) throws MalformedObjectNameException, IOException {,         this.connection = mBeanServerConnection;,         init();,     }, ,     private void init() throws MalformedObjectNameException, IOException {,     }, ,     private Set<ObjectName> find(final String pattern) throws JMException, IOException {,         final ObjectName search = new ObjectName(String.format(pattern, "*"));,         final Set<ObjectName> result = connection.queryNames(search, null);,         return result;,     }, ,     /**,      * Returns a list of proxies that allow operations to be performed on the,      * remote {@code LoggerContextAdminMBean}s.,      *,      * @return a list of proxies to the remote {@code LoggerContextAdminMBean}s,      * @throws IOException If an I/O error occurred,      * @throws JMException If a management error occurred,      */,     public List<LoggerContextAdminMBean> getLoggerContextAdmins() throws JMException, IOException {,         final List<LoggerContextAdminMBean> result = new ArrayList<LoggerContextAdminMBean>();,         final Set<ObjectName> contextNames = find(LoggerContextAdminMBean.PATTERN);,         for (final ObjectName contextName : contextNames) {,             result.add(getLoggerContextAdmin(contextName));,         },         return result;,     }, ,     public LoggerContextAdminMBean getLoggerContextAdmin(final ObjectName name) {,         final LoggerContextAdminMBean ctx = JMX.newMBeanProxy(connection, //,                 name, //,                 LoggerContextAdminMBean.class, false);,         return ctx;,     }, ,     /**,      * Closes the client connection to its server. Any ongoing or new requests,      * to the MBeanServerConnection will fail.,      */,     public void close() {,         Closer.closeSilently(connector);,     }, ,     /**,      * Returns the MBean server connection through which to communicate with the,      * remote mbeans.,      *,      * @return the MBean server connection,      */,     public MBeanServerConnection getConnection() {,         return connection;,     }, ,     /**,      * Returns the {@code StatusLoggerAdminMBean} associated with the specified,      * context name, or {@code null}.,      *,      * @param contextName search key,      * @return StatusLoggerAdminMBean or null,      * @throws MalformedObjectNameException If an object name is malformed,      * @throws IOException If an I/O error occurred,      */,     public StatusLoggerAdminMBean getStatusLoggerAdmin(final String contextName),             throws MalformedObjectNameException, IOException {,         final String pattern = StatusLoggerAdminMBean.PATTERN;,         final String mbean = String.format(pattern, Server.escape(contextName));,         final ObjectName search = new ObjectName(mbean);,         final Set<ObjectName> result = connection.queryNames(search, null);,         if (result.size() == 0) {,             return null;,         },         if (result.size() > 1) {,             System.err.println("WARN: multiple status loggers found for " + contextName + ": " + result);,         },         final StatusLoggerAdminMBean proxy = JMX.newMBeanProxy(connection, //,                 result.iterator().next(), //,                 StatusLoggerAdminMBean.class, true); // notificationBroadcaster,         return proxy;,     }, ,     /**,      * Returns {@code true} if the specified {@code ObjectName} is for a,      * {@code LoggerContextAdminMBean}, {@code false} otherwise.,      *,      * @param mbeanName the {@code ObjectName} to check.,      * @return {@code true} if the specified {@code ObjectName} is for a,      *         {@code LoggerContextAdminMBean}, {@code false} otherwise,      */,     public boolean isLoggerContext(final ObjectName mbeanName) {,         return Server.DOMAIN.equals(mbeanName.getDomain()) //,                 && mbeanName.getKeyPropertyList().containsKey("type") //,                 && mbeanName.getKeyPropertyList().size() == 1;,     }, ,     /**,      * Returns the {@code ObjectName} of the {@code StatusLoggerAdminMBean},      * associated with the specified {@code LoggerContextAdminMBean}.,      *,      * @param loggerContextObjName the {@code ObjectName} of a,      *            {@code LoggerContextAdminMBean},      * @return {@code ObjectName} of the {@code StatusLoggerAdminMBean},      */,     public ObjectName getStatusLoggerObjectName(final ObjectName loggerContextObjName) {,         if (!isLoggerContext(loggerContextObjName)) {,             throw new IllegalArgumentException("Not a LoggerContext: " + loggerContextObjName);,         },         final String cxtName = loggerContextObjName.getKeyProperty("type");,         final String name = String.format(StatusLoggerAdminMBean.PATTERN, cxtName);,         try {,             return new ObjectName(name);,         } catch (final MalformedObjectNameException ex) {,             throw new IllegalStateException(name, ex);],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/jmx/gui/ClientGui.java,,153-160,[        toggleButton.setAction(new AbstractAction() {,             private static final long serialVersionUID = -4214143754637722322L;, ,             @Override,             public void actionPerformed(final ActionEvent e) {,                 final boolean wrap = toggleButton.isSelected();,                 text.setLineWrap(wrap);,             }],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/jmx/gui/ClientGui.java,run,297-297,[                } catch (final Exception ex) {],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/logging/log4j/jul/AbstractLoggerAdapter.java,,30-34,[public abstract class AbstractLoggerAdapter extends org.apache.logging.log4j.spi.AbstractLoggerAdapter<Logger> {, ,     @Override,     protected LoggerContext getContext() {,         return getContext(ReflectionUtil.getCallerClass(java.util.logging.LogManager.class));],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/logging/log4j/jul/LogManager.java,,42-94,[    private static final org.apache.logging.log4j.Logger LOGGER = StatusLogger.getLogger();,     private final AbstractLoggerAdapter loggerAdapter;, ,     public LogManager() {,         super();,         AbstractLoggerAdapter adapter = null;,         final String overrideAdaptorClassName =,             PropertiesUtil.getProperties().getStringProperty(Constants.LOGGER_ADAPTOR_PROPERTY);,         if (overrideAdaptorClassName != null) {,             try {,                 LOGGER.info("Trying to use LoggerAdaptor [{}] specified by Log4j property.", overrideAdaptorClassName);,                 adapter = LoaderUtil.newCheckedInstanceOf(overrideAdaptorClassName, AbstractLoggerAdapter.class);,             } catch (final Exception e) {,                 LOGGER.error("Specified LoggerAdapter [{}] is incompatible.", overrideAdaptorClassName, e);,             },         },         if (adapter == null) {,             // default adapter,             String adapterClassName;,             try {,                 // find out if log4j-core is available,                 LoaderUtil.loadClass(Constants.CORE_LOGGER_CLASS_NAME);,                 adapterClassName = Constants.CORE_LOGGER_ADAPTER_CLASS_NAME;,             } catch (final ClassNotFoundException ignored) {,                 adapterClassName = Constants.API_LOGGER_ADAPTER_CLASS_NAME;,             },             LOGGER.debug("Attempting to use {}", adapterClassName);,             try {,                 adapter = LoaderUtil.newCheckedInstanceOf(adapterClassName, AbstractLoggerAdapter.class);,             } catch (final Exception e) {,                 throw LOGGER.throwing(new LoggingException(e));,             },         },         loggerAdapter = adapter;,         LOGGER.info("Registered Log4j as the java.util.logging.LogManager.");,     }, ,     @Override,     public boolean addLogger(final Logger logger) {,         // in order to prevent non-bridged loggers from being registered, we always return false to indicate that,         // the named logger should be obtained through getLogger(name),         return false;,     }, ,     @Override,     public Logger getLogger(final String name) {,         LOGGER.trace("Call to LogManager.getLogger({})", name);,         return loggerAdapter.getLogger(name);,     }, ,     @Override,     public Enumeration<String> getLoggerNames() {,         return Collections.enumeration(loggerAdapter.getLoggersInContext(loggerAdapter.getContext()).keySet());],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/junit/InitialLoggerContext.java,getConfiguration,107-107,[        return context.getConfiguration();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/junit/InitialLoggerContext.java,getLogger,89-89,[        return context.getLogger(testClassName);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/junit/InitialLoggerContext.java,getLogger,99-99,[        return context.getLogger(name);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/BasicThreadInformation.java,,44-44,[        this.isAlive = thread.isAlive();],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/BasicThreadInformation.java,,41-41,[        this.longName = thread.toString();],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/logging/log4j/message/ExtendedThreadInformation.java,printStack,65-68,[                        sb.append("\t-  waiting on ");,                         formatLock(sb, threadInfo.getLockInfo());,                         sb.append('\n');,                         break;],,printStack,70-73,[                        sb.append("\t-  waiting on ");,                         formatLock(sb, threadInfo.getLockInfo());,                         sb.append('\n');,                         break;],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/message/FormattedMessage.java,getMessage,115-115,[            if (formats != null && formats.length > 0) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/message/FormattedMessage.java,getMessage,118-118,[        } catch (final Exception ignored) {],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/FormattedMessageTest.java,testNoArgs,61-61,[        msg = new FormattedMessage(testMsg, array, null);],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/FormattedMessageTest.java,testParamNoArgs,82-82,[        msg = new FormattedMessage(testMsg, array, null);],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/FormattedMessageTest.java,testStringNoArgs,39-39,[        msg = new FormattedMessage(testMsg, array, null);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/FormattedMessageTest.java,,29-29,[    String[] array = new String[LOOP_CNT];],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/MessageFormatMessageTest.java,testNoArgs,40-40,[        msg = new MessageFormatMessage(testMsg, array, null);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/MessageFormatMessageTest.java,,30-30,[    String[] array = new String[LOOP_CNT];],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testFormattedParameterizedPerf,118-118,[        formattedTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testMessageFormatPerf,90-90,[        msgFormatTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testParameterizedPerf,104-104,[        paramTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testStringPerf,76-76,[        stringTime = timer.getElapsedNanoTime();],,
CORRECTNESS,BC_IMPOSSIBLE_INSTANCEOF,org/apache/logging/log4j/message/ObjectMessageTest.java,testDeserializeNonSerializableParamEqualIfToStringSame,87-87,[        assertFalse(nonSerializable instanceof Serializable);],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/message/ObjectMessageTest.java,,80-83,[        class NonSerializable {,             @Override,             public boolean equals(final Object other) {,                 return other instanceof NonSerializable; // a very lenient equals()],,
STYLE,IM_BAD_CHECK_FOR_ODD,org/apache/logging/log4j/message/ParameterizedMessage.java,format,273-273,[                    if (escapeCounter % 2 == 1) {],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/message/ParameterizedMessage.java,argumentsToStrings,140-140,[            return null;],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/ParameterizedMessageTest.java,testNoArgs,35-35,[        msg = new ParameterizedMessage(testMsg, array, null);],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/message/SimpleMessage.java,getParameters,66-66,[        return null;],,
