F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,1977,6,904,898,
248,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1,1977,6,904,898,
248,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1,1977,6,904,898,
248,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1348,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1157,1,1977,6,904,898,
262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1157,1,1977,6,904,898,
262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1157,1,1977,6,904,898,
262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1157,1,1977,6,904,898,
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
248,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1143,1,1977,6,904,898,
248,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1143,1,1977,6,904,898,
248,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1143,1,1977,6,904,898,
186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1,1977,6,904,898,
186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,1,1977,6,904,898,
27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,942,1,1977,6,904,898,
47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,942,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
160,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1055,1,1977,6,904,898,
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1229,1,1977,6,904,898,
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1229,1,1977,6,904,898,
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1229,1,1977,6,904,898,
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1229,1,1977,6,904,898,
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1229,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1067,1,1977,6,904,898,
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1067,1,1977,6,904,898,
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1067,1,1977,6,904,898,
81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
274,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1,1977,6,904,898,
60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1,1977,6,904,898,
60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1,1977,6,904,898,
60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
67,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,963,1,1977,6,904,898,
98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1,1977,6,904,898,
98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1,1977,6,904,898,
98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1,1977,6,904,898,
98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1,1977,6,904,898,
98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1,1977,6,904,898,
424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,1,1977,6,904,898,
453,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,936,1,1977,6,904,898,
42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,936,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1157,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1,1977,6,904,898,
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1,1977,6,904,898,
355,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
121,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1016,1,1977,6,904,898,
419,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1314,1,1977,6,904,898,
419,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1314,1,1977,6,904,898,
419,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1314,1,1977,6,904,898,
419,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1314,1,1977,6,904,898,
224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1119,1,1977,6,904,898,
213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1,1977,6,904,898,
213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1,1977,6,904,898,
213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1,1977,6,904,898,
213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1,1977,6,904,898,
373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1,1977,6,904,898,
274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1,1977,6,904,898,
63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,6,904,898,
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,6,904,898,
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,6,904,898,
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,6,904,898,
278,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,1977,6,904,898,
278,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
