F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-tetsuya@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
3087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
3087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
3087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
3087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
1737,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5209,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1445,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5221,1,8677,1061,4837,3779,
1525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5301,1,8677,1061,4837,3779,
1525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5301,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4837,1,8677,1061,4837,3779,
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4837,1,8677,1061,4837,3779,
1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4837,1,8677,1061,4837,3779,
3087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
3087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5513,1,8677,1061,4837,3779,
3087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1061,4837,3779,
1974,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,5750,1,8677,794,4570,3779,
1619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5395,1,8677,794,4570,3779,
1697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5473,1,8677,794,4570,3779,
1671,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,5447,1,8677,794,4570,3779,
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4570,1,8677,794,4570,3779,
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4973,1,8677,794,4570,3779,
2237,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6042,1,8677,794,4570,3779,
1884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5660,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,1187,4963,3779,
396,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,4172,1,8677,26,3802,3779,
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4570,1,8677,794,4570,3779,
794,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4570,1,8677,794,4570,3779,
699,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,4475,1,8677,26,3802,3779,
26,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,3802,1,8677,26,3802,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
26,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,3802,1,8677,26,3802,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
396,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,4172,1,8677,26,3802,3779,
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4570,1,8677,794,4570,3779,
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4570,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
26,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,3802,1,8677,26,3802,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,794,4570,3779,
138,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3914,1,8677,59,3835,3779,
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,1,8677,59,3835,3779,
59,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,3835,1,8677,59,3835,3779,
59,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,3835,1,8677,59,3835,3779,
59,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,3835,1,8677,59,3835,3779,
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,1,8677,59,3835,3779,
59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3835,1,8677,59,3835,3779,
133,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3909,1,8677,59,3835,3779,
133,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3909,1,8677,59,3835,3779,
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,1,8677,59,3835,3779,
1388,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5164,1,8677,59,3835,3779,
1388,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5164,1,8677,59,3835,3779,
1388,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5164,1,8677,59,3835,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,1,8677,69,3845,3779,
225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4001,1,8677,69,3845,3779,
263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,1,8677,69,3845,3779,
263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,1,8677,69,3845,3779,
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,1,8677,69,3845,3779,
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,1,8677,69,3845,3779,
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,1,8677,69,3845,3779,
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,1,8677,69,3845,3779,
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
70,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,69,3845,3779,
154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,1,8677,63,3839,3779,
154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,1,8677,63,3839,3779,
154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,1,8677,63,3839,3779,
