F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-ObjRecord,F16-NA,F16-void,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-HSSFComment,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-CTCols,F3-HSSFConditionalFormattingRule,F3-NA,F3-short,F3-Integer,F3-Class,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-double,F3-String,F3-long,F3-XSSFClientAnchor,F3-Double,F3-int,F3-CellRangeAddress[],F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-TreeMap<Integer SXSSFRow>,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-DataFormatter,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Iterator,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.hpsf.basic.POIFSReader,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-clone,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-toUpperCase,F1-createTempFile,F1-createSheet,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-field_23_brcBottom80,F9-field_20_brcTop,F9-field_39_asumyi,F9-field_1_margin,F9-holidays,F9-doc,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-remainingData,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-output,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-File[],F4-long,F4-Format,F4-StringBuffer,F4-CTCol,F4-DecimalFormat,F4-CTShapeProperties,F4-Object,F4-byte[],F4-File,F4-Pattern,F4-void,F4-double,F4-int,F4-String,F4-short,F4-Object[],F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-EscherClientAnchorRecord,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F11-INITIAL_CAPACITY,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-MAX_ROW,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-MAX_COLUMN,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-tetsuya@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F73,F84,F146,category
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFSimpleShape.java,151,true,0,51,7296,7,16,624,1,138,0.5330535152151101,718,127,0.17688022284122562,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.002216475803472479,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.6666666666666666,11,278,151,4056,3926,0.12425869269637806,90,801,3125,4817,0.06646492984102964,453,40,4,497,40,413,453,0.10354891058031505,497,6147,4,1135,111,413,7393,5012,0.09928770309911322,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3812,8677,3,3779,open
4045,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFSlideMaster.java,150,true,12,12,7296,2,20,624,4,138,0.5248618784530387,135,28,0.2074074074074074,0.5833333333333334,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,I18N,0.023164507263447192,DM_CONVERT_CASE,20,3,1,0.03176948651643886,3.694126339120798E-4,3.694126339120798E-4,1.0,0.5423728813559322,0.12410226946279805,0.6240601503759399,0.0015592288023835478,0.0847457627118644,0.02630545740086376,0.006674519042010208,2243.9774436090224,-0.23255813953488372,1.0,7,278,151,4056,3926,0.013671106042710327,90,801,3125,4817,0.06646492984102964,28,0,0,28,0,28,16,0.03980258598838813,16,6147,0,1135,111,16,7393,5012,0.09928770309911322,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3821,8677,3,3779,close
3979,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTableStyle.java,122,true,3,4,7296,1,8,624,1,138,2.5531914893617023,16,24,1.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,BAD_PRACTICE,0.0149195131527287,NM_CONFUSING,19,3,0,0.03176948651643886,3.694126339120798E-4,1.847063169560399E-4,-0.5,0.34210526315789475,0.0057710064635272396,0.3166089965397924,0.8994210075671129,-0.3157894736842105,0.053396152336081665,0.02198665096191598,2194.017301038062,-0.23255813953488372,-1.0,0,201,122,3979,3926,0.0,90,801,3125,4817,0.06646492984102964,34,0,0,34,0,34,0,0.3148148148148148,0,6147,0,1135,111,0,7393,5012,0.09928770309911322,203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3979,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,330,46,7296,15,9,624,79,138,0.9763754045307443,695,211,0.3035971223021583,0.10505050505050505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,STYLE,0.008244994110718492,FE_FLOATING_POINT_EQUALITY,20,3,1,0.03176948651643886,0.005541189508681197,3.6941263391207984E-4,1.0,0.09523809523809523,0.0022675736961451243,0.4778270509977827,0.6878462070010455,-0.8095238095238095,0.09108755398508049,0.08362779740871613,1921.9778270509978,-0.23255813953488372,-0.7333333333333333,6,52,63,3830,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3795,8677,3,3779,close
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,8,46,7296,15,12,624,3,138,0.7776699029126214,695,211,0.3035971223021583,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,STYLE,0.0031409501374165686,ICAST_IDIV_CAST_TO_DOUBLE,17,2,1,0.03176948651643886,0.005541189508681197,3.694126339120798E-4,1.0,1.0,0.0,0.4778270509977827,0.6878462070010455,1.0,0.09108755398508049,0.08362779740871613,1921.9778270509978,-0.23255813953488372,-0.7333333333333333,5,51,60,3829,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,16,624,1,138,0.13300970873786408,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,14,624,1,138,0.3941747572815534,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,14,624,1,138,0.45728155339805826,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,14,624,1,138,0.5116504854368932,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,16,624,1,138,0.5553398058252427,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
4056,org/apache/poi/xslf/usermodel,org/apache/poi/xslf/usermodel/XSLFTextParagraph.java,151,true,0,46,7296,15,15,624,1,138,0.1669902912621359,695,211,0.3035971223021583,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,PERFORMANCE,0.03180212014134275,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.03176948651643886,0.005541189508681197,0.0,0.0,0.19753086419753085,0.010567494792460498,0.36324786324786323,0.31018818992674035,-0.6049382716049383,0.009815469179426776,0.02591283863368669,1465.5042735042734,-0.23255813953488372,-0.7333333333333333,13,278,151,4056,3926,0.10722669134488087,90,801,3125,4817,0.06646492984102964,635,114,31,780,111,521,626,0.09338515219742095,768,6147,31,1135,111,515,7393,5012,0.09928770309911322,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3795,8677,3,3779,open
