F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-ObjRecord,F16-NA,F16-void,F16-Node,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-HSSFFont,F3-NA,F3-short,F3-Integer,F3-Class,F3-Long,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-HSSFWorkbook,F3-Double,F3-int,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-SeriesRecord,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-final-final-final,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-Pattern,F2-Double,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.poi.hssf.usermodel.HSSFClientAnchor,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-writeOutAndReadBack,F1-toUpperCase,F1-createSheet,F1-createTempFile,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-flags,F9-field_23_brcBottom80,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_xstzHelpText,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-StringBuffer,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F8-FFData,F11-INITIAL_CAPACITY,F11-MAX_STYLES,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-UNITS,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F73,F84,F146,category
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptionHeader.java,8,true,0,3,387,1,4,34,1,8,0.4051724137931034,87,13,0.14942528735632185,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,PERFORMANCE,0.009786154403769481,URF_UNREAD_FIELD,20,3,0,0.002389894161829976,6.828269033799932E-4,0.0,0.0,0.48148148148148145,0.013139845498519964,0.35231316725978645,0.512968899399099,-0.037037037037037035,0.010873504893077202,0.027183762232693004,1916.3096085409252,0.14285714285714285,1.0,0,23,8,3292,499,0.029245947850599013,0,0,499,499,0.027958419708801318,83,0,0,83,0,83,83,0.029245947850599013,83,499,0,0,0,83,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,open
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptionInfoBuilder.java,8,true,9,7,387,1,0,34,3,8,0.3867924528301887,89,1,0.011235955056179775,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,STYLE,0.0844508880028996,DLS_DEAD_LOCAL_STORE,17,2,1,0.002389894161829976,3.414134516899966E-4,3.414134516899966E-4,1.0,0.5450643776824035,0.00670187032065129,0.47401247401247404,0.568226423159756,0.11158798283261803,0.09459949256977165,0.07828923523015585,2441.275467775468,0.14285714285714285,1.0,0,23,8,3292,499,0.02610169491525424,0,0,499,499,0.027958419708801318,77,0,0,77,0,77,77,0.02610169491525424,77,499,0,0,0,77,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,open
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptor.java,8,true,0,7,387,3,14,34,1,8,0.9357798165137615,148,32,0.21621621621621623,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,PERFORMANCE,0.040231968104385646,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.002389894161829976,0.0013656538067599864,0.0,0.0,0.15315315315315314,0.006826171833284209,0.35231316725978645,0.512968899399099,-0.6936936936936937,0.010873504893077202,0.027183762232693004,1916.3096085409252,0.14285714285714285,-0.5,0,23,8,3292,499,0.04404617253948967,0,0,499,499,0.027958419708801318,145,0,0,145,0,145,145,0.04404617253948967,145,499,0,0,0,145,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,open
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptor.java,8,true,0,7,387,3,0,34,1,8,0.8394495412844036,148,32,0.21621621621621623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,BAD_PRACTICE,0.05654222544400145,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.002389894161829976,0.0013656538067599864,6.828269033799932E-4,0.0,0.21153846153846154,0.004169748520710059,0.3217821782178218,0.9514691454142874,-0.5641025641025641,0.050743022834360274,0.023196810438564697,2811.960396039604,0.14285714285714285,-0.5,0,23,8,3292,499,0.04404617253948967,0,0,499,499,0.027958419708801318,145,0,0,145,0,145,145,0.04404617253948967,145,499,0,0,0,145,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,open
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptor.java,8,true,0,7,387,3,0,34,1,8,0.8532110091743119,148,32,0.21621621621621623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,BAD_PRACTICE,0.007611453425154041,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.002389894161829976,0.0013656538067599864,6.828269033799932E-4,0.0,0.8095238095238095,0.003854875283446712,0.3217821782178218,0.9514691454142874,0.6190476190476191,0.050743022834360274,0.023196810438564697,2811.960396039604,0.14285714285714285,-0.5,0,23,8,3292,499,0.04404617253948967,0,0,499,499,0.027958419708801318,145,0,0,145,0,145,145,0.04404617253948967,145,499,0,0,0,145,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,close
3292,org/apache/poi/poifs/crypt/standard,org/apache/poi/poifs/crypt/standard/StandardEncryptor.java,8,true,0,7,387,3,10,34,1,8,0.5825688073394495,148,32,0.21621621621621623,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,PERFORMANCE,0.0010873504893077202,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.002389894161829976,0.0013656538067599864,0.0,0.0,0.0,0.0,0.35231316725978645,0.512968899399099,-1.0,0.010873504893077202,0.027183762232693004,1916.3096085409252,0.14285714285714285,-0.5,0,23,8,3292,499,0.04404617253948967,0,0,499,499,0.027958419708801318,145,0,0,145,0,145,145,0.04404617253948967,145,499,0,0,0,145,499,499,0.027958419708801318,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3292,8677,25,3292,open
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,48,2,248,1,16,19,9,6,0.831081081081081,56,7,0.125,0.21875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,EXPERIMENTAL,0.016672707502718376,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,5,0.003414134516899966,0.0020484807101399795,0.001707067258449983,0.6,0.3695652173913043,0.11649338374291116,0.42105263157894735,0.00700139751444604,-0.2391304347826087,0.004349401957230881,0.006886553098948894,3141.9122807017543,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,open
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,24,2,248,1,16,19,5,6,0.7567567567567568,56,7,0.125,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,BAD_PRACTICE,0.05654222544400145,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,5,0.003414134516899966,0.0020484807101399795,0.001707067258449983,0.6,0.21153846153846154,0.004169748520710059,0.3217821782178218,0.9514691454142874,-0.5641025641025641,0.050743022834360274,0.023196810438564697,2811.960396039604,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,open
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,24,2,248,1,16,19,5,6,0.8243243243243243,56,7,0.125,0.4166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,BAD_PRACTICE,0.05654222544400145,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,5,0.003414134516899966,0.0020484807101399795,0.001707067258449983,0.6,0.21153846153846154,0.004169748520710059,0.3217821782178218,0.9514691454142874,-0.5641025641025641,0.050743022834360274,0.023196810438564697,2811.960396039604,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,open
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,24,2,248,1,16,19,5,6,0.7837837837837838,56,7,0.125,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,BAD_PRACTICE,0.01703515766582095,RR_NOT_CHECKED,16,2,5,0.003414134516899966,0.0020484807101399795,0.001707067258449983,0.6,0.425531914893617,0.0061113626075147125,0.3217821782178218,0.9514691454142874,-0.02127659574468085,0.050743022834360274,0.023196810438564697,2811.960396039604,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,close
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,24,2,248,1,16,19,5,6,0.9054054054054054,56,7,0.125,0.7083333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,BAD_PRACTICE,0.007611453425154041,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,5,0.003414134516899966,0.0020484807101399795,0.001707067258449983,0.6,0.8095238095238095,0.003854875283446712,0.3217821782178218,0.9514691454142874,0.6190476190476191,0.050743022834360274,0.023196810438564697,2811.960396039604,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,open
5905,org/apache/poi/poifs/dev,org/apache/poi/poifs/dev/POIFSDump.java,1951,true,12,2,248,1,12,19,2,6,0.5945945945945946,56,7,0.125,0.75,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,BAD_PRACTICE,0.007611453425154041,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.003414134516899966,0.0020484807101399795,3.414134516899966E-4,1.0,0.8095238095238095,0.003854875283446712,0.3217821782178218,0.9514691454142874,0.6190476190476191,0.050743022834360274,0.023196810438564697,2811.960396039604,0.8,0.6666666666666666,3,2636,1951,5905,6,0.0,0,7,-1,13,0.0022749639666932897,51,0,0,51,0,51,0,0.006526746864601997,0,493,0,140,0,0,633,353,0.057141807763812225,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,8677,14,3281,open
