F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-FieldTable,F16-List<String>,F16-Map<String Class<? extends ConfiguredObject>>,F16-long,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-ConstantExpression,F16-InitialDirContext,F16-BigDecimal,F16-Message,F16-MessagePublishInfo,F3-NA,F3-short,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-byte,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-SimplePropertyValue,F3-String,F3-long,F3-int,F3-AMQDestination,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-boolean,F12-Logger,F12-SocketAddress,F12-String,F12-CountDownLatch,F12-Outcome[],F12-byte,F12-Connection,F12-ConfiguredObjectRecord,F12-File,F12-JMSException,F12-AtomicInteger,F12-SSLEngine,F12-AtomicReference<Notification>,F12-TestCommand,F17-final,F17-static,F17-static-final,F17-NA,F2-Class,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-BufferedReader,F2-System,F2-OutputStream,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.lang.Double,F6-javax.naming.InitialContext,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-createConsumer,F1-getTestName,F1-ReInit,F1-delete,F1-NA,F1-add,F1-close,F1-hasRemaining,F1-assertEquals,F1-getBytes,F1-createSession,F1-remaining,F1-get,F1-listFiles,F1-getConnection,F1-getProperty,F1-getAbsolutePath,F1-put,F1-writeObject,F1-createTempFile,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F5-java.io.DataInputStream,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-Process,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_logger,F11-NA,F11-TYPE_CODES,F11-ANONYMOUS_AUTHENTICATION_PROVIDER,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-ACCEPTED,F11-_key,F11-_closed,F11-REPLY_SUCCESS,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-LOGGER,F11-_brokerStoreType,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
3257,org/apache/qpid/test/unit/client/connection,org/apache/qpid/test/unit/client/connection/ConnectionTest.java,317,true,13,13,452,1,0,32,2,14,0.7592592592592593,299,32,0.10702341137123746,1.0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,STYLE,0.027054108216432865,REC_CATCH_EXCEPTION,20,3,1,0.007471980074719801,0.004151100041511001,4.1511000415110004E-4,-1.0,0.24074074074074073,0.005896278596398071,0.17676767676767677,0.2994648095364867,-0.5,0.0,0.07014028056112225,799.5782828282828,-0.8888888888888888,-1.0,46,4930,2795,7661,0,0.0,0,0,0,0,0.0,365,267,5,637,0,98,0,0.07426122650093675,0,680,0,425,6,0,1111,255,0.10648202372486906,528,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,3257,7773,346,3075,open
6581,org/apache/qpid/test/unit/client/connection,org/apache/qpid/test/unit/client/connection/ExceptionListenerTest.java,2339,true,21,4,452,6,8,32,1,14,0.29508196721311475,167,51,0.30538922155688625,0.7142857142857143,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,CORRECTNESS,0.013026052104208416,RV_RETURN_VALUE_IGNORED,5,2,1,0.007471980074719801,8.302200083022001E-4,4.1511000415110004E-4,-1.0,0.038461538461538464,0.0019464341326689506,0.10071942446043165,0.3520787330608569,-0.8461538461538461,0.0,0.0070140280561122245,1061.4388489208634,-0.8888888888888888,-1.0,0,533,321,3264,0,0.0,0,0,0,0,0.0,232,40,0,272,0,192,0,0.13609165922982047,0,680,0,425,6,0,1111,255,0.10648202372486906,535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3264,7773,346,3075,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,54,32,1148,1,8,130,1,10,0.2367957746478873,475,56,0.11789473684210526,0.06481481481481481,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.00250501002004008,DM_BOOLEAN_CTOR,18,2,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.0,0.0,0.33070866141732286,0.25256086212761003,-1.0,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.2535211267605634,475,56,0.11789473684210526,0.48148148148148145,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.006513026052104208,DM_FP_NUMBER_CTOR,20,3,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.15384615384615385,0.006851448146994706,0.33070866141732286,0.25256086212761003,-0.6923076923076923,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.2517605633802817,475,56,0.11789473684210526,0.4444444444444444,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.006513026052104208,DM_FP_NUMBER_CTOR,20,3,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.15384615384615385,0.006851448146994706,0.33070866141732286,0.25256086212761003,-0.6923076923076923,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.23943661971830985,475,56,0.11789473684210526,0.18518518518518517,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,18,2,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.24295774647887325,475,56,0.11789473684210526,0.25925925925925924,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,18,2,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.24647887323943662,475,56,0.11789473684210526,0.3333333333333333,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,18,2,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.24471830985915494,475,56,0.11789473684210526,0.2962962962962963,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,18,2,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7661,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/BytesMessageTest.java,2795,true,27,32,1148,1,8,130,1,10,0.2482394366197183,475,56,0.11789473684210526,0.37037037037037035,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,20,3,8,0.009962640099626401,0.0033208800332088003,0.0033208800332088003,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,4,4794,2764,7525,6,0.0,0,6,0,12,0.019827586206896553,408,11,5,424,0,397,0,0.02321740634509841,0,1358,0,357,18,0,1733,1001,0.07101289092540382,1413,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4142,7773,155,2884,open
7256,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/ObjectMessageTest.java,2712,true,18,22,1148,5,8,130,1,10,0.23652694610778444,264,22,0.08333333333333333,0.9444444444444444,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,PERFORMANCE,0.028056112224448898,DM_NUMBER_CTOR,20,3,1,0.009962640099626401,0.0029057700290577005,4.1511000415110004E-4,-1.0,0.2857142857142857,0.010741138560687433,0.33070866141732286,0.25256086212761003,-0.39285714285714285,0.0,0.04208416833667335,1041.3622047244094,-1.0,-1.0,11,4309,2592,7040,6,0.0,0,6,0,12,0.019827586206896553,278,319,10,607,0,-41,0,0.02150807459238987,0,1358,0,357,18,0,1733,1001,0.07101289092540382,346,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,3075,7773,155,2884,open
7256,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/ObjectMessageTest.java,2712,true,19,22,1148,5,12,130,4,10,0.7904191616766467,264,22,0.08333333333333333,0.8947368421052632,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,MT_CORRECTNESS,0.009018036072144289,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.009962640099626401,0.0029057700290577005,4.1511000415110004E-4,-1.0,0.16666666666666666,0.00771604938271605,0.184,0.4046475023147589,-0.6666666666666666,0.0,0.011523046092184368,1215.216,-1.0,-1.0,27,4930,2795,7661,6,0.0,0,6,0,12,0.019827586206896553,278,319,10,607,0,-41,0,0.02150807459238987,0,1358,0,357,18,0,1733,1001,0.07101289092540382,346,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,3075,7773,155,2884,open
7256,org/apache/qpid/test/unit/client/message,org/apache/qpid/test/unit/client/message/ObjectMessageTest.java,2712,true,0,22,1148,5,7,130,1,10,0.8532934131736527,264,22,0.08333333333333333,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,BAD_PRACTICE,0.008016032064128256,SE_NO_SERIALVERSIONID,19,3,0,0.009962640099626401,0.0029057700290577005,0.0,0.0,0.0,0.0,0.22818791946308725,0.4141962434058283,-1.0,0.0,0.03406813627254509,1140.8791946308725,-1.0,-1.0,27,4930,2795,7661,6,0.0,0,6,0,12,0.019827586206896553,278,319,10,607,0,-41,0,0.02150807459238987,0,1358,0,357,18,0,1733,1001,0.07101289092540382,346,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,3075,7773,155,2884,open
