F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Result,F16-Priority,F16-SMTPAppender,F16-PluginType,F16-Object,F16-NA,F16-Level,F16-void,F16-byte[],F16-List<PatternFormatter>,F16-int,F16-Appender,F16-boolean,F16-PasswordAuthentication,F16-String,F16-RFC5424Layout,F16-List<AvroFlumeEvent>,F16-PatternConverter,F3-RolloverStrategy,F3-NA,F3-Class,F3-PrintStream,F3-StringBuilder,F3-File,F3-Writer,F3-TestSocketServer,F3-byte[],F3-boolean,F3-LogEvent,F3-String,F3-long,F3-Plugin.EMPTY,F3-int,F3-Level,F3-OutputStream,F3-p.name().toLowerCase(),F3-Property[],F3-Locale,F7--,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-LoggerConfig,F12-int,F12-ErrorType,F12-NA,F12-boolean,F12-PasswordAuthentication,F12-StackTracePackageElement,F12-JsonNode,F12-Hashtable<String String>,F12-String,F12-Level,F12-Element,F12-ClassLoader,F12-ConcurrentMap<String Logger>,F12-StatusLogger,F12-Configuration,F17-final,F17-static-final,F17-static,F17-NA,F2-StringBuilder,F2-FlumeEmbeddedAppenderTest,F2-ServerSocket,F2-NA,F2-Map<String String>,F2-ExecutorService,F2-Object,F2-String,F2-Future<InputStream>,F2-FlumeEmbeddedAgentTest,F2-PerformanceComparison,F2-ByteBuffer,F2-BufferedReader,F2-DebugDisabledPerformanceComparison,F2-ExtendedThreadInformation,F2-System,F2-OutputStream,F2-PerformanceRun,F2-File,F2-Throwable,F6-java.io.ByteArrayOutputStream,F6-org.apache.logging.log4j.message.FormattedMessage,F6-NA,F6-java.util.zip.ZipOutputStream,F6-java.io.FileOutputStream,F6-java.io.BufferedOutputStream,F6-java.io.FileInputStream,F6-java.util.concurrent.ConcurrentHashMap<java.lang.String org.apache.logging.log4j.core.Logger>,F6-java.io.PrintStream,F6-org.apache.logging.log4j.core.layout.PatternParser,F6-org.apache.logging.log4j.message.ParameterizedMessage,F6-java.io.DataInputStream,F6-java.io.ObjectInputStream,F6-org.apache.logging.log4j.message.Timer,F6-org.apache.logging.log4j.message.MessageFormatMessage,F6-org.apache.logging.log4j.core.net.PasswordAuthentication,F6-java.io.File,F6-java.lang.NullPointerException,F6-java.lang.StringBuilder,F6-java.io.BufferedReader,F13-private,F13-NA,F18-protected,F18-private,F18-NA,F18-public,F14-static,F14-static-final,F14-NA,F14-final,F1-delete,F1-NA,F1-close,F1-readLine,F1-substring,F1-get,F1-listFiles,F1-getConfiguration,F1-append,F1-printStackTrace,F1-writeToWriter,F1-getProperty,F1-error,F1-setLastModified,F1-put,F1-toUpperCase,F1-valueOf,F1-deleteFiles,F1-submit,F1-writeToStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.zip.DeflaterOutputStream,F5-java.util.Dictionary,F9-lock,F9-id,F9-header,F9-index,F9-footer,F9-level,F9-config,F9-elapsed,F9-obj,F9-count,F9-size,F9-NA,F9-uuids,F9-message,F9-sb,F9-type,F9-state,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-A,F4-File[],F4-Future,F4-ByteBuffer,F4-long,F4-Socket,F4-byte[],F4-Object,F4-void,F4-T[],F4-List,F4-StringBuilder,F4-String,F4-int,F4-Charset,F4-ConcurrentMap<String ConcurrentMap<String PluginType>>,F8-LoggerContext,F8-StructuredDataMessage,F8-AbstractLayout<T>,F8-Thread2,F8-Thread1,F8-BoundedQueue<E>,F8-NA,F8-StateSettingRunnable,F8-TestThread,F8-Priority,F8-FileWriterRunnable,F8-Worker,F11-high,F11-NA,F11-params,F11-node,F11-passwordAuthentication,F11-loader,F11-logger,F11-NANO_PER_MINUTE,F11-loggers,F11-level,F11-errorType,F11-intLevel,F11-loggerConfig,F11-config,F11-low,F11-name,F11-element,F11-compress,F11-NANO_PER_HOUR,F11-expireTime,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ggregory@apache.org,F71-rgoers@apache.org,F71-carnold@apache.org,F74,F73,F84,F146,category
8478,org/apache/logging/log4j/core/pattern,org/apache/logging/log4j/core/pattern/RelativeTimePatternConverter.java,83,true,0,3,1940,1,12,177,1,68,0.95,29,34,1.1724137931034482,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,MT_CORRECTNESS,0.024742268041237112,IS2_INCONSISTENT_SYNC,17,2,0,0.05325443786982249,0.0019723865877712033,0.0,0.0,0.4166666666666667,0.024305555555555552,0.36363636363636365,0.23210186278368097,0.08333333333333333,0.0,0.016494845360824743,435.0,-0.48148148148148145,1.0,12,781,694,8929,983,0.06672820891542043,28,293,690,1304,0.043720219883581074,159,54,0,213,2,105,2,0.020680708067044834,4,8495,0,3796,71,0,12362,4699,0.039037882374015474,40,1,1,0,8186,8968,2,8148,close
8776,org/apache/logging/log4j/core/selector,org/apache/logging/log4j/core/selector/ClassLoaderContextSelector.java,246,true,71,6,217,3,20,20,18,7,0.3333333333333333,182,32,0.17582417582417584,0.23943661971830985,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,STYLE,0.04329896907216495,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.0039447731755424065,0.0039447731755424065,0.0039447731755424065,1.0,0.38095238095238093,0.010253376713004043,0.4088397790055249,0.5041821014562035,0.0,0.0,0.15257731958762888,255.8121546961326,1.0,1.0,15,757,562,8905,27,0.1398155929038282,1,23,4,51,0.02901423545530262,389,197,1,587,4,192,8,0.06184463058128982,13,746,1,439,2,4,1187,307,0.015308334887760223,23,1,1,0,8169,4666,23,8169,close
8776,org/apache/logging/log4j/core/selector,org/apache/logging/log4j/core/selector/ClassLoaderContextSelector.java,246,true,71,6,217,3,0,20,18,7,0.405982905982906,182,32,0.17582417582417584,1.0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,STYLE,0.05567010309278351,REC_CATCH_EXCEPTION,17,2,2,0.0039447731755424065,0.0039447731755424065,0.0039447731755424065,1.0,0.5555555555555556,0.010735373054213633,0.4088397790055249,0.5041821014562035,0.25925925925925924,0.0,0.15257731958762888,255.8121546961326,1.0,1.0,1,38,22,8186,27,0.1398155929038282,1,23,4,51,0.02901423545530262,389,197,1,587,4,192,8,0.06184463058128982,13,746,1,439,2,4,1187,307,0.015308334887760223,23,1,1,0,8169,4666,23,8169,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Compare.java,246,true,11,4,254,1,8,21,1,14,0.4316546762589928,99,21,0.21212121212121213,0.18181818181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,3,0.03353057199211045,0.009861932938856016,0.005917159763313609,1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.29411764705882354,0.2,0,38,22,8186,44,9.344484418072232E-4,0,44,0,88,0.009229546015055707,226,118,0,344,10,108,10,0.002088668546955886,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Compare.java,246,true,11,4,254,1,0,21,1,14,0.4460431654676259,99,21,0.21212121212121213,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,3,0.03353057199211045,0.009861932938856016,0.005917159763313609,1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.29411764705882354,0.2,7,820,964,8968,44,9.344484418072232E-4,0,44,0,88,0.009229546015055707,226,118,0,344,10,108,10,0.002088668546955886,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,1,0,8186,8968,40,8186,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Compare.java,246,true,26,4,254,1,8,21,6,14,0.8201438848920863,99,21,0.21212121212121213,0.11538461538461539,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,2,0.03353057199211045,0.009861932938856016,0.0039447731755424065,-1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.29411764705882354,0.2,0,38,22,8186,44,9.344484418072232E-4,0,44,0,88,0.009229546015055707,226,118,0,344,10,108,10,0.002088668546955886,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,open
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Compare.java,246,true,11,4,254,1,8,21,1,14,0.4316546762589928,99,21,0.21212121212121213,0.18181818181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,BAD_PRACTICE,0.04329896907216495,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.03353057199211045,0.009861932938856016,0.005917159763313609,1.0,0.23809523809523808,0.01649144506287363,0.32894736842105265,0.16354275188508333,-0.47619047619047616,0.0,0.05154639175257732,337.3421052631579,-0.29411764705882354,0.2,0,38,22,8186,44,9.344484418072232E-4,0,44,0,88,0.009229546015055707,226,118,0,344,10,108,10,0.002088668546955886,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Compare.java,246,true,26,4,254,1,8,21,6,14,0.8201438848920863,99,21,0.21212121212121213,0.11538461538461539,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,BAD_PRACTICE,0.04329896907216495,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.03353057199211045,0.009861932938856016,0.0039447731755424065,-1.0,0.23809523809523808,0.01649144506287363,0.32894736842105265,0.16354275188508333,-0.47619047619047616,0.0,0.05154639175257732,337.3421052631579,-0.29411764705882354,0.2,0,38,22,8186,44,9.344484418072232E-4,0,44,0,88,0.009229546015055707,226,118,0,344,10,108,10,0.002088668546955886,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,open
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/ControlFilter.java,246,true,3,2,254,1,4,21,1,14,0.6363636363636364,18,18,1.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,MALICIOUS_CODE,0.02268041237113402,EI_EXPOSE_REP2,18,2,1,0.03353057199211045,0.0019723865877712033,0.0019723865877712033,-1.0,0.36363636363636365,0.05785123966942149,0.2571428571428571,0.012205915213536795,-0.09090909090909091,0.0,0.018556701030927835,443.0285714285714,-0.29411764705882354,-1.0,6,820,964,8968,44,2.800728189329226E-4,0,44,0,88,0.009229546015055707,65,34,0,99,3,31,3,9.402969183029065E-4,6,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,1,0,8186,8968,40,8186,open
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Profiler.java,246,true,0,3,254,1,0,21,1,14,0.47619047619047616,56,20,0.35714285714285715,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,STYLE,0.05567010309278351,REC_CATCH_EXCEPTION,17,2,1,0.03353057199211045,0.005917159763313609,0.0019723865877712033,1.0,0.5555555555555556,0.010735373054213633,0.4088397790055249,0.5041821014562035,0.25925925925925924,0.0,0.15257731958762888,255.8121546961326,-0.29411764705882354,1.0,0,38,22,8186,44,9.287638153617535E-4,0,44,0,88,0.009229546015055707,150,80,0,230,10,70,10,0.0030118574426552555,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Profiler.java,246,true,16,3,254,1,12,21,2,14,0.7261904761904762,56,20,0.35714285714285715,0.6875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,STYLE,0.05567010309278351,REC_CATCH_EXCEPTION,20,3,1,0.03353057199211045,0.005917159763313609,0.0019723865877712033,1.0,0.5555555555555556,0.010735373054213633,0.4088397790055249,0.5041821014562035,0.25925925925925924,0.0,0.15257731958762888,255.8121546961326,-0.29411764705882354,1.0,0,38,22,8186,44,9.287638153617535E-4,0,44,0,88,0.009229546015055707,150,80,0,230,10,70,10,0.0030118574426552555,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,close
8776,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Profiler.java,246,true,16,3,254,1,12,21,2,14,0.9285714285714286,56,20,0.35714285714285715,0.6875,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,STYLE,0.05567010309278351,REC_CATCH_EXCEPTION,20,3,1,0.03353057199211045,0.005917159763313609,0.0019723865877712033,1.0,0.5555555555555556,0.010735373054213633,0.4088397790055249,0.5041821014562035,0.25925925925925924,0.0,0.15257731958762888,255.8121546961326,-0.29411764705882354,1.0,0,38,22,8186,44,9.287638153617535E-4,0,44,0,88,0.009229546015055707,150,80,0,230,10,70,10,0.0030118574426552555,20,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,close
8968,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Transformer.java,964,true,15,2,254,1,4,21,2,14,0.8125,49,19,0.3877551020408163,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,8,0.03353057199211045,0.015779092702169626,0.015779092702169626,-1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.29411764705882354,-1.0,0,38,22,8186,44,5.555555555555556E-4,0,44,0,88,0.009229546015055707,122,64,0,186,6,58,6,0.0017325228195787393,12,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,open
8968,org/apache/logging/log4j/core/util,org/apache/logging/log4j/core/util/Transformer.java,964,true,15,2,254,1,4,21,2,14,0.825,49,19,0.3877551020408163,0.26666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,8,0.03353057199211045,0.015779092702169626,0.015779092702169626,-1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.29411764705882354,-1.0,0,38,22,8186,44,5.555555555555556E-4,0,44,0,88,0.009229546015055707,122,64,0,186,6,58,6,0.0017325228195787393,12,1176,0,610,0,0,1786,566,0.004724594107680004,40,1,0,0,8186,8968,40,8186,open
